0	-2.5	-0.265442	0	0.276709	0	0.159758
0.0001	-2.49997	-0.265442	1.59758e-05	0.276709	9.61511e-06	0.159758
0.00055	-2.49985	-0.265442	8.78668e-05	0.276709	5.28831e-05	0.159758
0.002575	-2.49929	-0.265442	0.000411376	0.276709	0.000247589	0.159758
0.0116875	-2.49677	-0.265435	0.00186715	0.276709	0.00112376	0.159754
0.0439428	-2.48784	-0.265349	0.00701939	0.276709	0.00422466	0.159702
0.0761982	-2.47892	-0.265163	0.012169	0.276709	0.00732397	0.15959
0.108454	-2.46999	-0.264877	0.017314	0.276709	0.0104205	0.159418
0.140709	-2.46106	-0.264491	0.0224525	0.276709	0.0135132	0.159185
0.172964	-2.45214	-0.264005	0.0275825	0.276709	0.0166007	0.158893
0.20522	-2.44321	-0.26342	0.0327021	0.276709	0.019682	0.158541
0.237475	-2.43429	-0.262735	0.0378094	0.276709	0.0227558	0.158129
0.26973	-2.42536	-0.261952	0.0429025	0.276709	0.0258211	0.157657
0.301986	-2.41644	-0.26107	0.0479794	0.276709	0.0288767	0.157126
0.334241	-2.40751	-0.260089	0.0530382	0.276709	0.0319213	0.156536
0.366496	-2.39859	-0.259011	0.058077	0.276709	0.034954	0.155887
0.398752	-2.38966	-0.257834	0.0630939	0.276709	0.0379734	0.155179
0.431007	-2.38074	-0.256561	0.0680871	0.276709	0.0409786	0.154413
0.463262	-2.37181	-0.255191	0.0730546	0.276709	0.0439683	0.153588
0.495518	-2.36289	-0.253725	0.0779945	0.276709	0.0469415	0.152706
0.527773	-2.35396	-0.252163	0.0829051	0.276709	0.0498969	0.151766
0.560028	-2.34504	-0.250506	0.0877844	0.276709	0.0528336	0.150769
0.592284	-2.33611	-0.248755	0.0926307	0.276709	0.0557503	0.149715
0.624539	-2.32718	-0.24691	0.097442	0.276709	0.058646	0.148604
0.656794	-2.31826	-0.244972	0.102217	0.276709	0.0615197	0.147438
0.68905	-2.30933	-0.242941	0.106953	0.276709	0.0643701	0.146216
0.722466	-2.30009	-0.240741	0.111817	0.276709	0.0672975	0.144892
