0	-2.5	-0.459759	0	0.159758	0	0.276709
0.619754	-2.40099	-0.428144	0.167542	0.159758	0.100836	0.257681	0.619754
1.35686	-2.28323	-0.314786	0.335093	0.159758	0.201677	0.189456	0.737104
1.89868	-2.19667	-0.190849	0.418275	0.159758	0.251741	0.114864	0.541823
2.45314	-2.10809	-0.0433166	0.457712	0.159758	0.275477	0.0260703	0.554462
2.95907	-2.02727	0.0959034	0.449644	0.159758	0.270621	-0.05772	0.505926
3.44272	-1.95	0.220915	0.403204	0.159758	0.242671	-0.132959	0.483652
3.93048	-1.87208	0.328135	0.322031	0.159758	0.193816	-0.19749	0.487755
4.43502	-1.79147	0.409416	0.209178	0.159758	0.125895	-0.246409	0.504549
4.94302	-1.71031	0.453391	0.076244	0.159758	0.0458879	-0.272876	0.507994
5.40533	-1.63646	0.456895	-0.0512195	0.159758	-0.0308268	-0.274985	0.462307
5.84308	-1.56652	0.427791	-0.168439	0.159758	-0.101376	-0.257468	0.437751
6.27699	-1.4972	0.369796	-0.27318	0.159758	-0.164415	-0.222564	0.433908
6.72715	-1.42529	0.283196	-0.362183	0.159758	-0.217982	-0.170443	0.45016
7.1976	-1.35013	0.170733	-0.42688	0.159758	-0.25692	-0.102757	0.470455
7.68949	-1.27154	0.0387661	-0.45812	0.159758	-0.275722	-0.0233316	0.491894
8.14327	-1.19905	-0.0862383	-0.451596	0.159758	-0.271796	0.051903	0.45378
8.57598	-1.12992	-0.199613	-0.414163	0.159758	-0.249266	0.120139	0.432707
9.01448	-1.05987	-0.300741	-0.347751	0.159758	-0.209296	0.181003	0.438502
9.46964	-0.987152	-0.383602	-0.253427	0.159758	-0.152527	0.230873	0.455152
9.94766	-0.910785	-0.439745	-0.134165	0.159758	-0.0807482	0.264663	0.47802
10.4608	-0.82881	-0.459719	0.0058363	0.159758	0.00351261	0.276685	0.513116
11.0364	-0.736843	-0.43042	0.161601	0.159758	0.0972604	0.259051	0.575669
11.7998	-0.614893	-0.314129	0.335705	0.159758	0.202046	0.18906	0.763344
12.3404	-0.528531	-0.190343	0.418502	0.159758	0.251878	0.114559	0.54058
12.8946	-0.439994	-0.042837	0.457755	0.159758	0.275503	0.0257817	0.554196
13.4004	-0.359185	0.0963454	0.449547	0.159758	0.270562	-0.057986	0.505822
13.884	-0.281925	0.221298	0.402991	0.159758	0.242542	-0.13319	0.483603
14.3718	-0.203995	0.32845	0.321707	0.159758	0.193621	-0.19768	0.487804
14.8764	-0.123378	0.409628	0.208757	0.159758	0.125642	-0.246537	0.504617
15.3842	-0.0422533	0.453458	0.0758315	0.159758	0.0456396	-0.272916	0.507801
15.8464	0.0315877	0.456849	-0.0516066	0.159758	-0.0310597	-0.274957	0.462206
16.2841	0.101512	0.427651	-0.168786	0.159758	-0.101585	-0.257384	0.437692
16.7181	0.17084	0.369564	-0.27349	0.159758	-0.164602	-0.222424	0.433957
17.1683	0.242765	0.282878	-0.362429	0.159758	-0.21813	-0.170252	0.450213
17.6388	0.317937	0.170339	-0.427035	0.159758	-0.257013	-0.102519	0.470534
18.1306	0.396498	0.0383834	-0.458149	0.159758	-0.27574	-0.0231013	0.49175
18.5843	0.46898	-0.0865931	-0.451526	0.159758	-0.271754	0.0521165	0.4537
19.0169	0.538101	-0.199926	-0.414009	0.159758	-0.249174	0.120327	0.432659
19.4555	0.608163	-0.301014	-0.347512	0.159758	-0.209152	0.181167	0.438552
19.9107	0.680886	-0.383808	-0.253111	0.159758	-0.152336	0.230997	0.455206
20.3888	0.757266	-0.439859	-0.133782	0.159758	-0.0805174	0.264732	0.478102
20.902	0.839261	-0.459711	0.00627245	0.159758	0.00377511	0.27668	0.513246
21.478	0.931271	-0.430238	0.162077	0.159758	0.0975467	0.258941	0.575933
22.2426	1.05343	-0.313494	0.336295	0.159758	0.202401	0.188678	0.764632
22.7828	1.13974	-0.189638	0.41882	0.159758	0.252069	0.114135	0.540246
23.3367	1.22822	-0.042158	0.457816	0.159758	0.275539	0.0253731	0.553865
23.8424	1.309	0.096971	0.44941	0.159758	0.27048	-0.0583626	0.505673
24.3259	1.38625	0.221841	0.402689	0.159758	0.242361	-0.133516	0.483533
24.8138	1.46419	0.328896	0.321247	0.159758	0.193344	-0.197948	0.487873
25.3185	1.54483	0.409928	0.208162	0.159758	0.125283	-0.246718	0.504714
25.826	1.62591	0.453553	0.0752477	0.159758	0.0452883	-0.272973	0.507528
26.2881	1.69973	0.456784	-0.0521546	0.159758	-0.0313896	-0.274918	0.462063
26.7257	1.76964	0.427454	-0.169277	0.159758	-0.10188	-0.257266	0.43761
27.1597	1.83898	0.369236	-0.273929	0.159758	-0.164866	-0.222227	0.434025
27.61	1.91091	0.282428	-0.362776	0.159758	-0.218339	-0.169981	0.450287
28.0807	1.9861	0.169781	-0.427254	0.159758	-0.257146	-0.102184	0.470646
28.5722	2.06463	0.0378418	-0.458192	0.159758	-0.275765	-0.0227753	0.491547
29.0258	2.1371	-0.0870953	-0.451427	0.159758	-0.271694	0.0524188	0.453587
29.4584	2.20621	-0.200369	-0.413792	0.159758	-0.249043	0.120593	0.432592
29.897	2.27628	-0.301399	-0.347174	0.159758	-0.208949	0.181399	0.438623
30.3523	2.34901	-0.3841	-0.252664	0.159758	-0.152067	0.231173	0.455283
30.8305	2.42541	-0.440021	-0.133239	0.159758	-0.080191	0.264829	0.478219
31.2974	2.5	-0.459713	-0.00599165	0.159758	-0.00360611	0.276681	0.466877
