0	0	0	-8	0	0	0.03	0.1
0.1	0	0	-7.997	0	0	0.03	18.1238
18.2238	0	0	-7.45329	0	0	0.03	18.1238
36.3476	0	0	-6.90957	0	0	0.03	18.1238
54.4715	0	0	-6.36586	0	0	0.03	18.1238
72.5953	0	0	-5.82214	0	0	0.03	18.1238
90.7191	0	0	-5.27843	0	0	0.03	18.1238
108.843	0	0	-4.73471	0	0	0.03	18.1238
126.967	0	0	-4.191	0	0	0.03	18.1238
145.091	0	0	-3.64728	0	0	0.03	18.1238
163.214	0	0	-3.10357	0	0	0.03	18.1238
181.338	0	0	-2.55985	0	0	0.03	18.1238
199.462	0	0	-2.01614	0	0	0.03	18.1238
217.586	0	0	-1.47242	0	0	0.03	18.1238
235.71	0	0	-0.928709	0	0	0.03	18.1238
253.834	0	0	-0.384995	0	0	0.03	46.1665
300	0	0	1	0	0	0.03
