0	-2.5	0	0	0.319516	0	0
0.3	-2.40415	0	0	0.319516	0	0
0.6	-2.30829	0	0	0.319516	0	0
0.9	-2.21244	0	0	0.319516	0	0
1.2	-2.11658	0	0	0.319516	0	0
1.5	-2.02073	0	0	0.319516	0	0
1.7	-1.95682	0	0	0.319516	0	0
2	-1.86097	0	0	0.319516	0	0
2.3	-1.76511	0	0	0.319516	0	0
2.6	-1.66926	0	0	0.319516	0	0
2.9	-1.5734	0	0	0.319516	0	0
3.2	-1.47755	0	0	0.319516	0	0
3.5	-1.3817	0	0	0.319516	0	0
3.8	-1.28584	0	0	0.319516	0	0
4.1	-1.18999	0	0	0.319516	0	0
4.4	-1.09413	0	0	0.319516	0	0
4.7	-0.998277	0	0	0.319516	0	0
5	-0.902422	0	0	0.319516	0	0
5.3	-0.806568	0	0	0.319516	0	0
5.6	-0.710713	0	0	0.319516	0	0
5.9	-0.614858	0	0	0.319516	0	0
6.2	-0.519004	0	0	0.319516	0	0
6.5	-0.423149	0	0	0.319516	0	0
6.8	-0.327294	0	0	0.319516	0	0
7.1	-0.23144	0	0	0.319516	0	0
7.4	-0.135585	0	0	0.319516	0	0
7.7	-0.0397303	0	0	0.319516	0	0
8	0.0561244	0	0	0.319516	0	0
8.2	0.120027	0	0	0.319516	0	0
8.5	0.215882	0	0	0.319516	0	0
8.7	0.279785	0	0	0.319516	0	0
9	0.37564	0	0	0.319516	0	0
9.2	0.439543	0	0	0.319516	0	0
9.5	0.535398	0	0	0.319516	0	0
9.7	0.599301	0	0	0.319516	0	0
10	0.695155	0	0	0.319516	0	0
10.2	0.759059	0	0	0.319516	0	0
10.5	0.854913	0	0	0.319516	0	0
10.7	0.918816	0	0	0.319516	0	0
11	1.01467	0	0	0.319516	0	0
11.2	1.07857	0	0	0.319516	0	0
11.5	1.17443	0	0	0.319516	0	0
11.7	1.23833	0	0	0.319516	0	0
12	1.33419	0	0	0.319516	0	0
12.2	1.39809	0	0	0.319516	0	0
12.5	1.49394	0	0	0.319516	0	0
12.7	1.55785	0	0	0.319516	0	0
13	1.6537	0	0	0.319516	0	0
13.2	1.71761	0	0	0.319516	0	0
13.5	1.81346	0	0	0.319516	0	0
13.7	1.87736	0	0	0.319516	0	0
14	1.97322	0	0	0.319516	0	0
14.2	2.03712	0	0	0.319516	0	0
14.5	2.13298	0	0	0.319516	0	0
14.7	2.19688	0	0	0.319516	0	0
15	2.29273	0	0	0.319516	0	0
15.2	2.35664	0	0	0.319516	0	0
15.5	2.45249	0	0	0.319516	0	0
