0	-2.5	-0.137403	0	0.308628	0	0.0826967
0.230728	-2.42879	-0.13608	0.0190192	0.308628	0.0114468	0.0819006
0.451457	-2.36067	-0.132362	0.0368763	0.308628	0.0221942	0.0796628
0.672185	-2.29254	-0.126311	0.0540835	0.308628	0.0325505	0.0760211
0.895503	-2.22362	-0.117925	0.0705216	0.308628	0.0424438	0.0709737
1.124	-2.1531	-0.107144	0.086022	0.308628	0.0517728	0.064485
1.35786	-2.08093	-0.0940164	0.100202	0.308628	0.0603072	0.0565843
1.59441	-2.00792	-0.078848	0.112528	0.308628	0.0677256	0.0474551
1.83095	-1.93492	-0.0620843	0.122577	0.308628	0.0737736	0.0373658
2.06749	-1.86191	-0.0440644	0.130146	0.308628	0.0783289	0.0265204
2.30404	-1.78891	-0.0251529	0.135081	0.308628	0.0812993	0.0151384
2.54058	-1.7159	-0.00573246	0.137283	0.308628	0.0826247	0.00345011
2.77713	-1.6429	0.013804	0.136708	0.308628	0.0822783	-0.008308
3.01367	-1.5699	0.0330611	0.133366	0.308628	0.0802671	-0.019898
3.25021	-1.49689	0.0516492	0.127326	0.308628	0.0766319	-0.0310854
3.48676	-1.42389	0.0691924	0.11871	0.308628	0.071446	-0.0416438
3.7233	-1.35088	0.0853355	0.107691	0.308628	0.0648146	-0.0513596
3.95985	-1.27788	0.0997519	0.0944939	0.308628	0.0568717	-0.0600363
4.19639	-1.20488	0.11215	0.0793846	0.308628	0.0477781	-0.0674981
4.43293	-1.13187	0.122279	0.0626691	0.308628	0.0377178	-0.0735943
4.66948	-1.05887	0.129934	0.0446856	0.308628	0.0268943	-0.0782013
4.90602	-0.985863	0.134959	0.0257979	0.308628	0.0155266	-0.081226
5.14257	-0.912858	0.137254	0.00638817	0.308628	0.00384476	-0.0826073
5.37911	-0.839854	0.136772	-0.0131508	0.308628	-0.00791487	-0.0823171
5.61565	-0.76685	0.133522	-0.0324236	0.308628	-0.0195144	-0.0803613
5.8522	-0.693846	0.127571	-0.0510405	0.308628	-0.030719	-0.0767795
6.08874	-0.620842	0.119039	-0.0686245	0.308628	-0.0413021	-0.0716442
6.32529	-0.547837	0.108098	-0.0848201	0.308628	-0.0510495	-0.0650592
6.56183	-0.474833	0.0949693	-0.0992994	0.308628	-0.0597639	-0.0571579
6.79837	-0.401829	0.0799195	-0.11177	0.308628	-0.0672691	-0.0481
7.03492	-0.328825	0.0632525	-0.121978	0.308628	-0.0734133	-0.0380689
7.27146	-0.255821	0.0453057	-0.129719	0.308628	-0.0780719	-0.0272675
7.50801	-0.182816	0.0264422	-0.134835	0.308628	-0.081151	-0.0159144
7.74455	-0.109812	0.00704373	-0.137222	0.308628	-0.082588	-0.00423931
7.98109	-0.0368081	-0.0124973	-0.136833	0.308628	-0.0823539	0.00752157
8.21764	0.0361961	-0.0317855	-0.133676	0.308628	-0.0804536	0.0191303
8.45418	0.1092	-0.0504305	-0.127814	0.308628	-0.0769253	0.0303519
8.69073	0.182204	-0.0680551	-0.119365	0.308628	-0.0718406	0.0409594
8.92727	0.255209	-0.0843027	-0.108502	0.308628	-0.0653023	0.0507381
9.16382	0.328213	-0.0988446	-0.0954426	0.308628	-0.0574427	0.0594902
9.40036	0.401217	-0.111386	-0.0804524	0.308628	-0.0484208	0.0670386
9.6369	0.474221	-0.121675	-0.0638344	0.308628	-0.0384191	0.0732306
9.87345	0.547225	-0.129501	-0.0459248	0.308628	-0.0276401	0.0779408
10.11	0.62023	-0.134707	-0.027086	0.308628	-0.0163019	0.081074
10.3465	0.693234	-0.137187	-0.00769913	0.308628	-0.00463377	0.0825668
10.5831	0.766238	-0.136891	0.0118435	0.308628	0.0071281	0.0823889
10.8196	0.839242	-0.133826	0.0311466	0.308628	0.0187457	0.080544
11.0562	0.912246	-0.128053	0.0498194	0.308628	0.0299841	0.0770695
11.2927	0.985251	-0.119689	0.0674842	0.308628	0.0406157	0.0720355
11.5293	1.05825	-0.108903	0.0837835	0.308628	0.0504256	0.0655439
11.7658	1.13126	-0.0959137	0.0983876	0.308628	0.0592151	0.0577262
12.0023	1.20426	-0.0809836	0.111001	0.308628	0.0668065	0.0487404
12.2389	1.27727	-0.0644149	0.121368	0.308628	0.0730462	0.0387685
12.4754	1.35027	-0.0465429	0.12928	0.308628	0.0778079	0.0280121
12.712	1.42328	-0.0277292	0.134576	0.308628	0.0809952	0.016689
12.9485	1.49628	-0.00835436	0.137149	0.308628	0.0825437	0.00502812
13.1851	1.56928	0.0111895	0.136946	0.308628	0.082422	-0.00673446
13.4216	1.64229	0.0305069	0.133973	0.308628	0.0806327	-0.0183608
13.6582	1.71529	0.0492071	0.12829	0.308628	0.0772118	-0.0296156
13.8947	1.7883	0.0669117	0.12001	0.308628	0.0722287	-0.0402712
14.1312	1.8613	0.0832623	0.109302	0.308628	0.0657841	-0.0501119
14.3678	1.9343	0.0979283	0.0963825	0.308628	0.0580084	-0.0589387
14.6043	2.00731	0.110613	0.0815129	0.308628	0.049059	-0.066573
14.8409	2.08031	0.121059	0.0649939	0.308628	0.039117	-0.0728602
15.0774	2.15332	0.129056	0.0471599	0.308628	0.0283835	-0.0776732
15.314	2.22632	0.134442	0.0283717	0.308628	0.0170757	-0.0809146
15.5505	2.29933	0.137107	0.00900939	0.308628	0.00542235	-0.0825187
15.787	2.37233	0.136998	-0.0105352	0.308628	-0.00634068	-0.0824533
16.0236	2.44533	0.134118	-0.0298666	0.308628	-0.0179754	-0.0807195
