0	-2.5	-0.137403	0	0.308628	0	0.0826967
0.204284	-2.43695	-0.136366	0.0168511	0.308628	0.0101419	0.0820724
0.425049	-2.36882	-0.132931	0.0347681	0.308628	0.0209254	0.0800055
0.645815	-2.30068	-0.127154	0.0520721	0.308628	0.0313399	0.0765281
0.867898	-2.23214	-0.11908	0.0685527	0.308628	0.0412588	0.0716691
1.09657	-2.16157	-0.108549	0.0842416	0.308628	0.0507013	0.0653309
1.32932	-2.08973	-0.0957236	0.0985725	0.308628	0.0593265	0.0576118
1.56615	-2.01664	-0.0807503	0.111171	0.308628	0.0669088	0.0486
1.80297	-1.94355	-0.0641393	0.121514	0.308628	0.073134	0.0386026
2.0398	-1.87046	-0.0462274	0.129393	0.308628	0.077876	0.0278222
2.27663	-1.79737	-0.0273779	0.134648	0.308628	0.0810385	0.0164775
2.51345	-1.72428	-0.00797311	0.137171	0.308628	0.0825574	0.00479866
2.75028	-1.65119	0.0115934	0.136913	0.308628	0.0824018	-0.00697753
2.98711	-1.57809	0.0309247	0.133878	0.308628	0.080575	-0.0186122
3.22393	-1.505	0.0496288	0.128127	0.308628	0.077114	-0.0298694
3.46076	-1.43191	0.0673264	0.119778	0.308628	0.0720889	-0.0405208
3.69758	-1.35882	0.0836584	0.108999	0.308628	0.0656018	-0.0503503
3.93441	-1.28573	0.0982937	0.0960098	0.308628	0.0577841	-0.0591586
4.17124	-1.21264	0.110935	0.0810733	0.308628	0.0487944	-0.0667671
4.40806	-1.13955	0.121327	0.0644924	0.308628	0.0388151	-0.0730214
4.64489	-1.06646	0.129258	0.0466035	0.308628	0.0280486	-0.0777948
4.88172	-0.993364	0.134567	0.0277693	0.308628	0.0167131	-0.0809902
5.11854	-0.920273	0.137148	0.00837201	0.308628	0.00503874	-0.0825431
5.35537	-0.847182	0.136946	-0.0111951	0.308628	-0.00673786	-0.0824218
5.59219	-0.77409	0.133967	-0.0305352	0.308628	-0.0183778	-0.0806288
5.82902	-0.700999	0.128271	-0.049256	0.308628	-0.029645	-0.0772005
6.06585	-0.627908	0.119973	-0.0669777	0.308628	-0.0403109	-0.0722065
6.30267	-0.554816	0.109242	-0.0833411	0.308628	-0.0501593	-0.0657479
6.5395	-0.481725	0.0962953	-0.0980141	0.308628	-0.0589903	-0.0579559
6.77633	-0.408634	0.0813956	-0.110699	0.308628	-0.0666249	-0.0489884
7.01315	-0.335543	0.064845	-0.121139	0.308628	-0.0729083	-0.0390273
7.24998	-0.262451	0.0469792	-0.129122	0.308628	-0.0777128	-0.0282747
7.4868	-0.18936	0.0281606	-0.134486	0.308628	-0.0809413	-0.0169486
7.72363	-0.116269	0.00877084	-0.137123	0.308628	-0.0825281	-0.00527878
7.96046	-0.0431774	-0.0107968	-0.136978	0.308628	-0.082441	0.00649812
8.19728	0.0299139	-0.0301455	-0.134055	0.308628	-0.0806819	0.0181432
8.43411	0.103005	-0.0488827	-0.128413	0.308628	-0.0772864	0.0294204
8.67094	0.176096	-0.0666285	-0.120167	0.308628	-0.0723234	0.0401008
8.90776	0.249188	-0.083023	-0.109484	0.308628	-0.0658935	0.0499679
9.14459	0.322279	-0.0977336	-0.0965799	0.308628	-0.0581272	0.0588215
9.38142	0.39537	-0.110462	-0.0817172	0.308628	-0.049182	0.0664822
9.61824	0.468462	-0.12095	-0.065197	0.308628	-0.0392392	0.0727944
9.85507	0.541553	-0.128985	-0.0473545	0.308628	-0.0285006	0.0776303
10.0919	0.614644	-0.134404	-0.0285516	0.308628	-0.0171839	0.0808916
10.3287	0.687736	-0.137097	-0.00916959	0.308628	-0.00551877	0.0825124
10.5655	0.760827	-0.137009	0.0103984	0.308628	0.00625833	0.0824596
10.8024	0.833918	-0.134142	0.0297555	0.308628	0.0179085	0.0807343
11.0392	0.907009	-0.128555	0.0485091	0.308628	0.0291955	0.0773716
11.276	0.980101	-0.120361	0.0662788	0.308628	0.0398903	0.0724397
11.5129	1.05319	-0.109725	0.0827042	0.308628	0.049776	0.0660386
11.7497	1.12628	-0.0968638	0.0974523	0.308628	0.0586522	0.058298
11.9865	1.19937	-0.0820381	0.110224	0.308628	0.0663389	0.0493751
12.2233	1.27247	-0.0655485	0.12076	0.308628	0.07268	0.0394507
12.4602	1.34556	-0.0477294	0.128847	0.308628	0.0775471	0.0287262
12.697	1.41865	-0.0289424	0.13432	0.308628	0.0808413	0.0174191
12.9338	1.49174	-0.00956827	0.137069	0.308628	0.082496	0.00575872
13.1706	1.56483	0.00999988	0.137038	0.308628	0.0824774	-0.00601849
13.4075	1.63792	0.0293652	0.134228	0.308628	0.0807861	-0.0176736
13.6443	1.71101	0.048135	0.128696	0.308628	0.0774562	-0.0289703
13.8811	1.7841	0.0659285	0.120553	0.308628	0.0725554	-0.0396794
14.1179	1.8572	0.0823848	0.109965	0.308628	0.066183	-0.0495838
14.3548	1.93029	0.0971702	0.0971468	0.308628	0.0584684	-0.0584824
14.5916	2.00338	0.109985	0.0823583	0.308628	0.0495678	-0.066195
14.8284	2.07647	0.120569	0.0658994	0.308628	0.0396619	-0.072565
15.0652	2.14956	0.128707	0.048104	0.308628	0.0289517	-0.0774632
15.3021	2.22265	0.134235	0.0293329	0.308628	0.0176542	-0.0807903
15.5389	2.29574	0.137041	0.00996687	0.308628	0.00599862	-0.0824789
15.7757	2.36884	0.137067	-0.00960129	0.308628	-0.00577859	-0.0824946
16.0126	2.44193	0.134313	-0.0289747	0.308628	-0.0174386	-0.0808371
