0.02	2.49722	-0.459632	-0.0108057	0.159758	-0.00650349	0.276632
0.03	2.49882	-0.459689	-0.00803923	0.159758	-0.00483846	0.276666
0.04	2.49722	-0.459632	-0.0108057	0.159758	-0.0065035	0.276632
0.05	2.49243	-0.459362	-0.0191025	0.159758	-0.011497	0.27647
0.06	2.49403	-0.459469	-0.0163376	0.159758	-0.00983286	0.276534
0.07	2.49882	-0.459689	-0.00803945	0.159758	-0.00483859	0.276666
0.08	2.49722	-0.459632	-0.0108061	0.159758	-0.00650372	0.276632
0.09	2.48924	-0.459099	-0.024631	0.159758	-0.0148243	0.276311
0.1	2.48444	-0.458579	-0.0329162	0.159758	-0.0198108	0.275998
0.11	2.49083	-0.459238	-0.0218682	0.159758	-0.0131615	0.276395
0.12	2.48444	-0.458579	-0.0329172	0.159758	-0.0198114	0.275998
0.13	2.48444	-0.458579	-0.0329179	0.159758	-0.0198118	0.275998
0.14	2.48764	-0.458942	-0.0273966	0.159758	-0.0164888	0.276217
0.15	2.48444	-0.458578	-0.0329199	0.159758	-0.0198131	0.275998
0.16	2.48444	-0.458578	-0.0329213	0.159758	-0.0198139	0.275998
0.17	2.49722	-0.459631	-0.0108136	0.159758	-0.00650822	0.276632
0.18	2.47486	-0.45709	-0.0494598	0.159758	-0.0297677	0.275102
0.19	2.47805	-0.457652	-0.0439566	0.159758	-0.0264555	0.27544
0.2	2.48444	-0.458577	-0.0329301	0.159758	-0.0198192	0.275997
0.21	2.49882	-0.459686	-0.00805749	0.159758	-0.00484945	0.276665
0.22	2.49083	-0.459235	-0.0218887	0.159758	-0.0131738	0.276393
0.23	2.49722	-0.459628	-0.0108319	0.159758	-0.00651927	0.27663
0.24	2.48444	-0.458573	-0.032946	0.159758	-0.0198287	0.275995
0.25	2.49243	-0.459356	-0.0191389	0.159758	-0.0115189	0.276466
0.26	2.48444	-0.45857	-0.0329575	0.159758	-0.0198356	0.275993
0.27	2.46048	-0.45373	-0.0741725	0.159758	-0.0446411	0.27308
0.28	2.46527	-0.454992	-0.0659759	0.159758	-0.039708	0.27384
0.29	2.45728	-0.452798	-0.079644	0.159758	-0.0479342	0.272519
0.3	2.48444	-0.458562	-0.0329898	0.159758	-0.0198551	0.275988
0.31	2.45249	-0.451279	-0.087825	0.159758	-0.052858	0.271605
