0	-2.5	-0.459759	0	0.159758	0	0.276709
0.11	-2.48243	-0.458752	0.0304157	0.159758	0.0183059	0.276102	0.11
0.22	-2.46485	-0.455735	0.0606982	0.159758	0.0365315	0.274287	0.11
0.33	-2.44728	-0.450721	0.0907147	0.159758	0.0545972	0.271269	0.11
0.44	-2.42971	-0.443732	0.120334	0.159758	0.0724236	0.267063	0.11
0.55	-2.41213	-0.434799	0.149426	0.159758	0.0899326	0.261686	0.11
0.66	-2.39456	-0.423961	0.177863	0.159758	0.107048	0.255164	0.11
0.77	-2.37699	-0.411266	0.205521	0.159758	0.123694	0.247523	0.11
0.88	-2.35941	-0.396768	0.232278	0.159758	0.139798	0.238797	0.11
0.99	-2.34184	-0.380533	0.258018	0.159758	0.155289	0.229026	0.11
1.1	-2.32427	-0.36263	0.282627	0.159758	0.170101	0.218251	0.11
1.21	-2.30669	-0.343138	0.305998	0.159758	0.184167	0.20652	0.11
1.32	-2.28912	-0.322143	0.328028	0.159758	0.197426	0.193883	0.11
1.43	-2.27155	-0.299736	0.348621	0.159758	0.20982	0.180398	0.11
1.54	-2.25397	-0.276016	0.367686	0.159758	0.221294	0.166122	0.11
1.65	-2.2364	-0.251087	0.385141	0.159758	0.231799	0.151118	0.11
1.76	-2.21883	-0.225058	0.400908	0.159758	0.241289	0.135452	0.11
1.87	-2.20125	-0.198042	0.414919	0.159758	0.249721	0.119193	0.11
1.98	-2.18368	-0.170159	0.427111	0.159758	0.25706	0.102411	0.11
2.09	-2.16611	-0.14153	0.437433	0.159758	0.263271	0.0851808	0.11
2.2	-2.14853	-0.112282	0.445838	0.159758	0.26833	0.0675773	0.11
2.31	-2.13096	-0.0825408	0.452289	0.159758	0.272213	0.0496777	0.11
2.42	-2.11339	-0.0524385	0.456759	0.159758	0.274903	0.0315604	0.11
2.53	-2.09581	-0.0221064	0.459227	0.159758	0.276389	0.0133048	0.11
2.64	-2.07824	0.0083226	0.459684	0.159758	0.276663	-0.00500901	0.11
2.75	-2.06067	0.0387151	0.458126	0.159758	0.275726	-0.0233009	0.11
2.86	-2.04309	0.068938	0.454561	0.159758	0.27358	-0.0414907	0.11
2.97	-2.02552	0.0988588	0.449005	0.159758	0.270236	-0.0594987	0.11
3.08	-2.00795	0.128346	0.441481	0.159758	0.265708	-0.0772461	0.11
3.19	-1.99037	0.157272	0.432023	0.159758	0.260016	-0.094655	0.11
3.3	-1.9728	0.185508	0.420672	0.159758	0.253184	-0.111649	0.11
3.41	-1.95523	0.212932	0.407478	0.159758	0.245243	-0.128154	0.11
3.52	-1.93765	0.239422	0.392499	0.159758	0.236228	-0.144098	0.11
3.63	-1.92008	0.264864	0.3758	0.159758	0.226177	-0.15941	0.11
3.74	-1.90251	0.289145	0.357454	0.159758	0.215136	-0.174024	0.11
3.85	-1.88493	0.312159	0.337543	0.159758	0.203152	-0.187875	0.11
3.96	-1.86736	0.333806	0.316152	0.159758	0.190278	-0.200903	0.11
4.06	-1.85138	0.352218	0.295501	0.159758	0.177849	-0.211984	0.1
4.17	-1.83381	0.370995	0.271553	0.159758	0.163436	-0.223286	0.11
4.27	-1.81783	0.386657	0.248746	0.159758	0.149709	-0.232712	0.1
4.38	-1.80026	0.402266	0.222621	0.159758	0.133986	-0.242106	0.11
4.48	-1.78429	0.414928	0.198022	0.159758	0.119181	-0.249727	0.1
4.59	-1.76671	0.42712	0.170139	0.159758	0.102399	-0.257064	0.11
4.69	-1.75074	0.43658	0.14414	0.159758	0.0867513	-0.262758	0.1
4.8	-1.73316	0.445159	0.114942	0.159758	0.0691783	-0.267922	0.11
4.9	-1.71719	0.451267	0.0879576	0.159758	0.0529378	-0.271598	0.1
5.01	-1.69961	0.456097	0.057911	0.159758	0.034854	-0.274505	0.11
5.11	-1.68364	0.458755	0.0303722	0.159758	0.0182797	-0.276104	0.1
5.22	-1.66606	0.459759	-4.36043e-05	0.159758	-2.62435e-05	-0.276709	0.11
5.32	-1.65009	0.458924	-0.0276977	0.159758	-0.01667	-0.276206	0.1
5.43	-1.63252	0.456086	-0.0579975	0.159758	-0.0349061	-0.274498	0.11
5.53	-1.61654	0.451772	-0.0853257	0.159758	-0.0513538	-0.271902	0.1
5.64	-1.59897	0.445137	-0.115026	0.159758	-0.0692291	-0.267909	0.11
5.74	-1.58299	0.437413	-0.141593	0.159758	-0.0852183	-0.263259	0.1
5.85	-1.56542	0.427087	-0.17022	0.159758	-0.102448	-0.257045	0.11
5.96	-1.54784	0.414891	-0.198101	0.159758	-0.119228	-0.249704	0.11
6.06	-1.53187	0.402224	-0.222698	0.159758	-0.134032	-0.242081	0.1
